                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.7408,                0.44344,                0.95166,                 1.7713,             0.00023787,             0.00023787,             0.00023787
